,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo
15,2022-05-05T13:27:50Z,"['community_golf', 'golf_course_lot_or_frontage', 'golf_course_view', 'recreation_facilities', 'view', 'clubhouse']",7105-North-Ridge-Dr_Raleigh_NC_27615_M65492-17046,for_sale,2022-04-21T16:25:21Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/706382674737a37d3434aaa8d1b2e510l-m3420135022s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/706382674737a37d3434aaa8d1b2e510l-m217653372s-w1024_h768.jpg'}]",,1249999,False,6549217046,,,2942303860,1.0,https://ap.rdcpix.com/706382674737a37d3434aaa8d1b2e510l-m3420135022s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,B6EFE1E2CFCEC8F21F737DB2D2D12D8F,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,1992-11-20,140000.0,,,,26136.0,,0.0,,,,,,land,27615,North Carolina,-78.612066,35.877872,Raleigh,NC,7105 North Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7105%20North%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=nPhBUEbwho9ukmqo8KRNrkCs23k=,37183,Wake,"[{'listing_id': '2942303860', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2936795429', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
16,2022-04-25T22:54:58Z,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'new_roof']",1129-Devlin-Ct_Raleigh_NC_27614_M56326-51561,for_sale,2022-04-21T15:57:31Z,,"[{'name': 'Realty World - Triangle Living', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d30a2a87881d25c043290a3b8c8506f5l-m3512913869s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d30a2a87881d25c043290a3b8c8506f5l-m1521334373s-w1024_h768.jpg'}]",,1699000,False,5632651561,,"[{'type': None, 'href': 'https://tourwizard.net/d1e797f2/nb/'}]",2942302074,,https://ap.rdcpix.com/d30a2a87881d25c043290a3b8c8506f5l-m3512913869s-w1024_h768.jpg,[{'office_name': 'Realty World-Triangle Living'}],TANC,,,mls,CA53E1785A537A037B6DD353D32A206D,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2004-09-14,843000.0,5.0,,1.0,67954.0,6094.0,6.0,,,3.0,3.0,4.0,single_family,27614,North Carolina,-78.664256,35.940495,Raleigh,NC,1129 Devlin Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1129%20Devlin%20Ct%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=SO88XeRiEIT2clbzovBbhg3JxC4=,37183,Wake,"[{'listing_id': '2942302074', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
17,2022-04-29T18:31:50Z,"['community_outdoor_space', 'energy_efficient', 'family_room', 'hardwood_floors', 'lake_view', 'laundry_room', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'solar_system', 'big_lot', 'pond']",8804-Highhill-Rd_Raleigh_NC_27615_M54778-09308,for_sale,2022-04-19T11:14:44Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ec02ef5f70d22d00f159a184379f35a9l-c1523530651s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ec02ef5f70d22d00f159a184379f35a9l-c3170059957s-w1024_h768.jpg'}]",,2425000,False,5477809308,,,2942215909,,https://ap.rdcpix.com/ec02ef5f70d22d00f159a184379f35a9l-c1523530651s-w1024_h768.jpg,[{'office_name': 'Compass -- Raleigh'}],TANC,,,mls,97EEE5460A4D835A3D9DB53E87883E94,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,2010-03-12,530000.0,2.0,,1.0,160301.0,2818.0,3.0,,,2.0,2.0,3.0,single_family,27615,North Carolina,-78.642228,35.905214,Raleigh,NC,8804 Highhill Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8804%20Highhill%20Rd%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=2tKvqabx-IxI3wGFnGjNCwDzMSg=,37183,Wake,"[{'listing_id': '2942215909', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '511411262', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
18,2022-05-06T22:20:46Z,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'front_porch', 'new_roof']",3317-Canoe-Brook-Pkwy_Raleigh_NC_27614_M51005-64582,for_sale,2022-04-18T14:54:44Z,,"[{'name': 'RE/MAX SIGNATURE REALTY', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/067c8bf3c12fd9083d00b58ee1e35b54l-m1209729305s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/067c8bf3c12fd9083d00b58ee1e35b54l-m54205834s-w1024_h768.jpg'}]",,1025000,False,5100564582,,,2942189870,25000.0,https://ap.rdcpix.com/067c8bf3c12fd9083d00b58ee1e35b54l-m1209729305s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,7353C97B3A25CF4F5164B64CEB72FAEF,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2015-06-01,648000.0,4.0,,1.0,16117.0,4116.0,5.0,,,3.0,2.0,5.0,single_family,27614,North Carolina,-78.555887,35.92802,Raleigh,NC,3317 Canoe Brook Pkwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3317%20Canoe%20Brook%20Pkwy%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=Y_CpuLojKBpTSHz3PBy-kg35yXM=,37183,Wake,"[{'listing_id': '2942189870', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942124015', 'listing_key': None, 'status': 'for_sale', 'primary': None}, {'listing_id': '600860902', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '556182918', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '558495122', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '539052526', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
19,2022-04-21T04:01:40Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'outdoor_kitchen', 'gourmet_kitchen', 'screen_porch', 'water_view', 'groundscare']",6220-Therfield-Dr_Raleigh_NC_27614_M65279-93832,for_sale,2022-04-16T04:39:34Z,,"[{'name': 'Fonville Morisey/Stonehenge Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e05ae4fad67d6b6c2041d4682efc05b1l-m2563997068s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e05ae4fad67d6b6c2041d4682efc05b1l-m981015945s-w1024_h768.jpg'}]",,1200000,False,6527993832,,,2942159164,,https://ap.rdcpix.com/e05ae4fad67d6b6c2041d4682efc05b1l-m2563997068s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Stonehenge Sales Office'}],TANC,,,mls,8A2FE83890907C5D717F1DD4F54C9203,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1993.0,,2004-09-24,535500.0,4.0,,2.0,80150.0,4917.0,6.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.659384,35.952907,Raleigh,NC,6220 Therfield Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6220%20Therfield%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=apbDndG8SE3-X9IYJjVQEkUevhI=,37183,Wake,"[{'listing_id': '2942159164', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2694165318', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
20,2022-05-05T13:11:53Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'high_ceiling', 'master_suite']",2116-Ridge-Rd_Raleigh_NC_27607_M60389-93987,for_sale,2022-04-15T06:25:49Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9a9602356d9c7c3bcc754dc045952641l-m1145000505s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9a9602356d9c7c3bcc754dc045952641l-m4013302656s-w1024_h768.jpg'}]",,3500000,False,6038993987,,,2942127181,,https://ap.rdcpix.com/9a9602356d9c7c3bcc754dc045952641l-m1145000505s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9E60AA27CE52C4921A7340DBA09573DC,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2021-06-14,655500.0,5.0,,1.0,17424.0,6220.0,6.0,,,3.0,2.0,5.0,single_family,27607,North Carolina,-78.677319,35.820002,Raleigh,NC,2116 Ridge Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2116%20Ridge%20Rd%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=cPVVrLWi6u2z2eXN6wPtwV1TEhQ=,37183,Wake,"[{'listing_id': '2942127181', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2927499291', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
21,2022-04-30T20:36:57Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'private_backyard', 'clubhouse', 'shopping']",5017-Clyden-Cv_Raleigh_NC_27612_M62303-21493,for_sale,2022-04-15T06:25:49Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ad5b7fab28898723f149d22bbdca910bl-m917122196s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ad5b7fab28898723f149d22bbdca910bl-m3086362402s-w1024_h768.jpg'}]",,1395000,False,6230321493,,"[{'type': None, 'href': 'https://player.vimeo.com/video/699246618?h=5fafda56a6'}]",2942127178,,https://ap.rdcpix.com/ad5b7fab28898723f149d22bbdca910bl-m917122196s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,2A92FB59DBC608EA758F40AE6529C93E,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2011.0,,2019-09-26,843000.0,4.0,,1.0,16553.0,5259.0,5.0,,,3.0,3.0,5.0,single_family,27612,North Carolina,-78.721574,35.842281,Raleigh,NC,5017 Clyden Cv,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5017%20Clyden%20Cv%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=PDHJfd-nXTZyDuqGy3Hr1dQw3QU=,37183,Wake,"[{'listing_id': '2942127178', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2469041403', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2274700674', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '612501910', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '599926522', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '560353694', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '541626170', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
22,2022-05-01T19:08:53Z,"['central_air', 'hardwood_floors', 'recreation_facilities', 'two_or_more_stories']",911-E-Martin-St_Raleigh_NC_27601_M53968-64532,for_sale,2022-04-15T02:15:46Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c5fa40139b65dcae5060f0d6d802057cl-m2797185116s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c5fa40139b65dcae5060f0d6d802057cl-m3043882979s-w1024_h768.jpg'}]",,1299900,False,5396864532,,,2942119317,100000.0,https://ap.rdcpix.com/c5fa40139b65dcae5060f0d6d802057cl-m2797185116s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DABBAEA58911E470AC7276D0BF60A9EA,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1950.0,,2020-06-23,375000.0,,,,,,,,,,2.0,2.0,multi_family,27601,North Carolina,-78.624097,35.776598,Raleigh,NC,911 E Martin St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=911%20E%20Martin%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=jikdXl0EcEYLpyxWBpDVh8pTvcA=,37183,Wake,"[{'listing_id': '2942119317', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2915438442', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
23,2022-04-27T00:31:30Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1416-Westmoreland-Dr_Raleigh_NC_27612_M69253-03316,for_sale,2022-04-14T14:22:12Z,,"[{'name': 'Sell Your Home Services', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/de1dd3f689e3a4d63a003ea2adea5e99l-m3570100413s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/de1dd3f689e3a4d63a003ea2adea5e99l-m3693220140s-w1024_h768.jpg'}]",,1076115,False,6925303316,,,2942090191,,https://ap.rdcpix.com/de1dd3f689e3a4d63a003ea2adea5e99l-m3570100413s-w1024_h768.jpg,[{'office_name': 'Sell Your Home Services'}],TANC,,,mls,803256A6ECBC00D66755BD7272853AF0,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2023.0,,2017-10-05,40000.0,3.0,,1.0,18774.0,2391.0,4.0,,,2.0,2.0,5.0,single_family,27612,North Carolina,-78.678733,35.829475,Raleigh,NC,1416 Westmoreland Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1416%20Westmoreland%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=cx7CmcQi0YdA6ghqYHqoMzrApQA=,37183,Wake,"[{'listing_id': '2942090191', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2935866018', 'listing_key': None, 'status': 'for_sale', 'primary': None}, {'listing_id': '613956434', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '601919014', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
24,2022-04-19T17:34:27Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'large_porch', 'groundscare', 'shopping']",6216-Heatherstone-Dr_Raleigh_NC_27606_M50505-89913,for_sale,2022-04-14T10:34:46Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/595b1796873ce7d40a5cf311218691fel-m3479664171s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/595b1796873ce7d40a5cf311218691fel-m72018352s-w1024_h768.jpg'}]",,1200000,False,5050589913,,"[{'type': None, 'href': 'https://tours.visualproperties.net/cp/6216heatherstone/'}]",2942085641,,https://ap.rdcpix.com/595b1796873ce7d40a5cf311218691fel-m3479664171s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,B5533B60A4FE79A99FD3EEB8497A5860,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2001-11-01,90000.0,3.0,,1.0,40511.0,4208.0,4.0,,,2.0,2.0,4.0,single_family,27606,North Carolina,-78.757946,35.706437,Raleigh,NC,6216 Heatherstone Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6216%20Heatherstone%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=n5Jc9mLIgFOQzGamdiYCaje7vcA=,37183,Wake,"[{'listing_id': '2942085641', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
25,2022-04-12T17:56:34Z,,3607-Alamance-Dr_Raleigh_NC_27609_M54691-34567,for_sale,2022-04-12T18:02:27Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/70da74d3cf754ac8f3c2ef56aa7689f0l-m1615362243s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/70da74d3cf754ac8f3c2ef56aa7689f0l-m2972551028s-w1024_h768.jpg'}]",,1650000,False,5469134567,,,2942028674,,https://ap.rdcpix.com/70da74d3cf754ac8f3c2ef56aa7689f0l-m1615362243s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,BF6F43F047CC72891E36DEE7D8C32973,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,40946.0,,0.0,,,,,,land,27609,North Carolina,-78.663108,35.833545,Raleigh,NC,3607 Alamance Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3607%20Alamance%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=lRxo8twBuARKLpii8wv0g8mlFjI=,37183,Wake,"[{'listing_id': '2942028674', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2940513306', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
26,2022-04-26T22:19:03Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen']",1417-Westmoreland-Dr_Raleigh_NC_27612_M66212-43612,for_sale,2022-04-12T16:38:17Z,,"[{'name': 'Sell Your Home Services', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ce7f826cdba1b66ee49c1f6e503c6395l-m1746021826s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ce7f826cdba1b66ee49c1f6e503c6395l-m4008635996s-w1024_h768.jpg'}]",,1028900,False,6621243612,,,2942025819,,https://ap.rdcpix.com/ce7f826cdba1b66ee49c1f6e503c6395l-m1746021826s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A2FA8B4C152D546484F67DD6113350DA,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2023.0,,2018-02-21,75000.0,3.0,,1.0,12632.0,3494.0,4.0,,,2.0,2.0,5.0,single_family,27612,North Carolina,-78.679327,35.829618,Raleigh,NC,1417 Westmoreland Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1417%20Westmoreland%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=3CE7As6H7Tu4jDXRV3tgX8daqgA=,37183,Wake,"[{'listing_id': '2942025819', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2935936099', 'listing_key': None, 'status': 'for_sale', 'primary': None}, {'listing_id': '637228686', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
27,2022-04-09T16:23:57Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'new_construction', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",3401-Turnbridge-Dr_Raleigh_NC_27609_M93544-32150,for_sale,2022-04-09T15:41:17Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8eec78b0e92b89c77e17719ae344b4c0l-m2522271567s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8eec78b0e92b89c77e17719ae344b4c0l-m3586790339s-w1024_h768.jpg'}]",,2250000,False,9354432150,,,2941961594,,https://ap.rdcpix.com/8eec78b0e92b89c77e17719ae344b4c0l-m2522271567s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,9AF2D8D1F2105294DA533DB25E30C8FF,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2021-04-20,800000.0,5.0,,1.0,18077.0,5518.0,6.0,,,3.0,2.0,5.0,single_family,27609,North Carolina,-78.640601,35.827294,Raleigh,NC,3401 Turnbridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3401%20Turnbridge%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=4oOOAvhubaH5kHUcutXURcn6BBc=,37183,Wake,"[{'listing_id': '2941961594', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2938961650', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2933043059', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
28,2022-04-24T23:17:44Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'clubhouse', 'park', 'maintenance', 'shopping']",805-Wayne-Dr_Raleigh_NC_27608_M62956-57463,for_sale,2022-04-08T13:34:06Z,,"[{'name': 'Hunter Rowe Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a2fb524244acdb381c5d48ae3cf3d529l-m1096491825s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a2fb524244acdb381c5d48ae3cf3d529l-m4081444758s-w1024_h768.jpg'}]",,1430000,False,6295657463,,,2941920408,69999.0,https://ap.rdcpix.com/a2fb524244acdb381c5d48ae3cf3d529l-m1096491825s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DB6BCF7EC52E5CB94CCD4B023E51C300,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2013.0,,2013-06-14,834500.0,4.0,,,6098.0,3457.0,4.0,,,2.0,2.0,4.0,single_family,27608,North Carolina,-78.634004,35.813283,Raleigh,NC,805 Wayne Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=805%20Wayne%20Dr%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=hA5aWWVzUX7N9RW3H_4GNXJ_fCo=,37183,Wake,"[{'listing_id': '2941920408', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
29,2022-04-11T15:26:48Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",2124-Gardenbrook-Dr_Raleigh_NC_27606_M95592-92700,for_sale,2022-04-06T22:20:15Z,,"[{'name': 'Fonville Morisey/Falls Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dd1309515c7d246451f1382f494835a1l-m1682820471s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dd1309515c7d246451f1382f494835a1l-m1175805452s-w1024_h768.jpg'}]",,1250000,False,9559292700,,,2941857248,,https://ap.rdcpix.com/dd1309515c7d246451f1382f494835a1l-m1682820471s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Midtown Sales Office'}],TANC,,,mls,0E277F921DC6F751A8EE3CA5B32F3181,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,2021-08-31,1076000.0,4.0,,1.0,31363.0,4630.0,5.0,,,3.0,3.0,4.0,single_family,27606,North Carolina,-78.734233,35.71666,Raleigh,NC,2124 Gardenbrook Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2124%20Gardenbrook%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=gUhP-CXiE-cCxwlhFg6pY6jvMQI=,37183,Wake,"[{'listing_id': '2941857248', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
